gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
b0072	79464	80864	-1	gene		79464	0	P0A6A6				4.59165577905e-07			4.65900532199	0.000491368016863	0.0203874510942	0.000901064848852	0.0271041366471	0.00123884305044	0.0241477807325	0.000798272043559	0.0253657671342	0.000778110594147	0.0261409029647
b0073	80867	81958	-1	gene		80867	0	P30125	3-isopropylmalate dehydrogenase OS=Escherichia coli (strain K12) GN=leuB PE=1 SV=3	leuB	Cytoplasm	0.288281469296	0.300734933775	0.307488776806	4.65900578116	0.000733499661255	0.0208788191111	0.000946118601396	0.0280052014959	0.00106860235244	0.0253866237829	0.000890086710144	0.0261640391777	0.000924929997513	0.0269190135589
b0074	81958	83529	-1	gene		81958	0	P09151				4.59165577905e-07			4.94728725046	0.00115778722632	0.0216123187723	0.00114224696566	0.0289513200973	0.00124368253287	0.0264552261354	0.000852730139777	0.0270541258879	0.000944481620599	0.0278439435564
b0075	83622	83708	-1	gene		83622	0	P0AD79				4.59165577905e-07			4.94728770962	-8.1839794332e-07	0.0227701059986	-3.56448835719e-07	0.030093567063	-0.0	0.0276989086682	-0.0	0.0279068560276	-0.0	0.028788425177
PM0-46180	83709	84024	-1	promoter	[b0071, b0072, b0073, b0074, b0075]	83709	0					4.59165577905e-07			4.94728816879	-8.1839794332e-07	0.0227692876007	-3.56448835719e-07	0.0300932106141	-0.0	0.0276989086682	-0.0	0.0279068560276	-0.0	0.028788425177
PM0-46177	84154	84367	1	promoter	[b0076]	84154	0					4.59165577905e-07			4.94728862795	-8.1839794332e-07	0.0227684692028	-3.56448835719e-07	0.0300928541653	-0.0	0.0276989086682	-0.0	0.0279068560276	-0.0	0.028788425177
b0076	84368	85312	1	gene		84368	0	P10151				4.59165577905e-07			4.94728908712	-8.1839794332e-07	0.0227676508048	-3.56448835719e-07	0.0300924977165	-0.0	0.0276989086682	-0.0	0.0279068560276	-0.0	0.028788425177
PM00321	85420	85629	1	promoter	[b0078, b0077]	85420	0					4.59165577905e-07			4.94728954628	-8.1839794332e-07	0.0227668324069	-3.56448835719e-07	0.0300921412676	-0.0	0.0276989086682	-0.0	0.0279068560276	-0.0	0.028788425177
b0077	85630	87354	1	gene		85630	0	P00893				4.59165577905e-07			4.94729000545	0.000257934874782	0.0227660140089	0.000244564925967	0.0300917848188	0.000171956451953	0.0276989086682	0.000239715350416	0.0279068560276	0.000258563465981	0.028788425177
b0078	87357	87848	1	gene		87357	0	P00894				4.59165577905e-07			4.94729046461	0.000350605951195	0.0230239488837	0.000419509528654	0.0303363497448	0.000301557091456	0.0278708651202	0.000364215289694	0.0281465713781	0.000346483077796	0.029046988643
PM0-44353	87947	88027	1	promoter	[b0080]	87947	0					4.59165577905e-07			4.94729092378	-8.1839794332e-07	0.0233745548349	-3.56448835719e-07	0.0307558592734	-0.0	0.0281724222117	-0.0	0.0285107866677	-0.0	0.0293934717208
b0080	88028	89032	1	gene		88028	0	P0ACP1				4.59165577905e-07			4.94729138295	4.62287147816e-05	0.023373736437	4.41640818063e-05	0.0307555028246	4.31784900984e-05	0.0281724222117	7.12521804915e-05	0.0285107866677	6.36913050421e-05	0.0293934717208
PM0-1101	89596	89633	1	promoter	[b0096, b0095, b0094, b0093, b0092, b0091, b0090, b0089, b0088, b0087, b0086, b0085, b0084, b0083, b0082, b0081]	89596	0					4.59165577905e-07			4.94729184211	-8.1839794332e-07	0.0234199651517	-3.56448835719e-07	0.0307996669064	-0.0	0.0282156007018	-0.0	0.0285820388482	-0.0	0.0294571630258
b0081	89634	90092	1	gene		89634	0	P22186	Protein MraZ OS=Escherichia coli (strain K12) GN=mraZ PE=3 SV=1	mraZ	Cytoplasm	0.00415099464182	0.00425735913253	0.00480137239634	4.94729230128	-8.1839794332e-07	0.0234191467538	-3.56448835719e-07	0.0307993104576	-0.0	0.0282156007018	-0.0	0.0285820388482	-0.0	0.0294571630258
PM0-9672	90010	90093	1	promoter	[b0096, b0095, b0094, b0093, b0092, b0091, b0090, b0089, b0088, b0087, b0086, b0085, b0084, b0083, b0082]	90092	0					4.59165577905e-07			4.95144329592	-8.1839794332e-07	0.0234183283559	-3.56448835719e-07	0.0307989540087	-0.0	0.0282156007018	-0.0	0.0285820388482	-0.0	0.0294571630258
b0082	90094	91035	1	gene		90094	0	P60390	Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) GN=rsmH PE=1 SV=1	rsmH	Cytoplasm	0.0198182434524	0.0216076649442	0.0222891905109	4.95144375508	0.000167569489378	0.0234175099579	0.000165076007564	0.0307985975599	0.000150093973624	0.0282156007018	0.000147096098762	0.0285820388482	0.000140678170378	0.0294571630258
PM0-9676	90688	91031	1	promoter	[b0096, b0095, b0094, b0093, b0092, b0091, b0090, b0089, b0088, b0087, b0086, b0085, b0084, b0083]	91035	1					4.59165577905e-07			4.97126199854	-8.1839794332e-07	0.0235850794473	-3.56448835719e-07	0.0309636735674	-0.0	0.0283656946754	-0.0	0.028729134947	-0.0	0.0295978411962
b0083	91032	91397	1	gene		91035	0	P0AEN4	Cell division protein ftsL OS=Escherichia coli (strain K12) GN=ftsL PE=3 SV=1	ftsL	Cell inner membrane	0.00122140541669	0.00132632284662	0.00139299336102	4.9712624577	1.83341947581e-05	0.0235842610494	2.09467471406e-05	0.0309633171186	1.75553445801e-05	0.0283656946754	1.3921927617e-05	0.028729134947	1.95252175787e-05	0.0295978411962
b0084	91413	93179	1	gene		91413	0	P0AD68	Peptidoglycan synthase ftsI OS=Escherichia coli (strain K12) GN=ftsI PE=1 SV=1	ftsI	Cell inner membrane	0.00121703941419	0.00157171614224	0.000984974863211	4.97248386312	2.31404618028e-05	0.0236025952441	9.38708323833e-06	0.0309842638657	0.000154180184293	0.02838325002	5.72338247712e-05	0.0287430568746	1.22920317979e-05	0.0296173664138
b0085	93166	94653	1	gene		93179	0	P22188	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase OS=Escherichia coli (strain K12) GN=murE PE=1 SV=2	murE	Cytoplasm	0.0453018471451	0.0477100722074	0.0447438774934	4.97370090253	0.000134356934505	0.0236257357059	0.000136204021913	0.030993650949	8.60696163958e-05	0.0285374302043	0.000106298071044	0.0288002906994	0.000126694676028	0.0296296584456
b0086	94650	96008	1	gene		94653	0	P11880	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase OS=Escherichia coli (strain K12) GN=murF PE=1 SV=2	murF	Cytoplasm	0.0424001362122	0.0417543953755	0.0397758525664	5.01900274968	3.39562427529e-05	0.0237600926404	3.86898618143e-05	0.0311298549709	3.59280718152e-05	0.0286234998207	3.92407923597e-05	0.0289065887704	3.65916416277e-05	0.0297563531216
b0087	96002	97084	1	gene		96008	0	P0A6W3	Phospho-N-acetylmuramoyl-pentapeptide-transferase OS=Escherichia coli (strain K12) GN=mraY PE=1 SV=1	mraY	Cell inner membrane	0.000991937197259	0.00134879142989	0.00143433815433	5.06140288589	-8.1839794332e-07	0.0237940488832	-3.56448835719e-07	0.0311685448327	-0.0	0.0286594278925	-0.0	0.0289458295628	-0.0	0.0297929447632
b0088	97087	98403	1	gene		97087	0	P14900	UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Escherichia coli (strain K12) GN=murD PE=1 SV=3	murD	Cytoplasm	0.00572575383473	0.00702263198418	0.00633094253394	5.06239482309	4.41611800974e-05	0.0237932304852	6.45522579824e-05	0.0311681883839	4.76556717597e-05	0.0286594278925	4.40457785571e-05	0.0289458295628	5.54827818293e-05	0.0297929447632
b0089	98403	99647	1	gene		98403	0	P0ABG4				4.59165577905e-07			5.06812057692	-8.1839794332e-07	0.0238373916653	-3.56448835719e-07	0.0312327406419	-0.0	0.0287070835642	-0.0	0.0289898753414	-0.0	0.029848427545
b0090	99644	100711	1	gene		99647	0	P17443	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Escherichia coli (strain K12) GN=murG PE=1 SV=3	murG	Cell inner membrane	0.0035601702339	0.00607524522877	0.00577252924818	5.06812103609	3.07596902368e-05	0.0238365732674	3.0968777098e-05	0.031232384193	3.1793981165e-05	0.0287070835642	2.80913839299e-05	0.0289898753414	2.73980864824e-05	0.029848427545
b0091	100765	102240	1	gene		100765	0	P17952	UDP-N-acetylmuramate--L-alanine ligase OS=Escherichia coli (strain K12) GN=murC PE=1 SV=2	murC	Cytoplasm	0.0403200151339	0.0376876395011	0.0386752143057	5.07168120632	8.02569666829e-05	0.0238673329576	8.21622635347e-05	0.0312633529701	6.70366378068e-05	0.0287388775454	7.50588683618e-05	0.0290179667253	7.42417190769e-05	0.0298758256315
b0092	102233	103153	1	gene		102240	0	P07862	D-alanine--D-alanine ligase B OS=Escherichia coli (strain K12) GN=ddlB PE=1 SV=3	ddlB	Cytoplasm	0.027298141364	0.0278420611245	0.0279976672756	5.11200122146	4.12268838756e-05	0.0239475899243	3.63884833865e-05	0.0313455152337	3.40803815094e-05	0.0288059141832	3.9991569043e-05	0.0290930255936	4.09235694785e-05	0.0299500673506
PM00607	102742	103154	1	promoter	[b0093]	103153	0					4.59165577905e-07			5.13929936282	-8.1839794332e-07	0.0239888168082	-3.56448835719e-07	0.031381903717	-0.0	0.0288399945647	-0.0	0.0291330171627	-0.0	0.0299909909201
PM00296	102867	103154	1	promoter	[b0093, b0094, b0095]	103154	0					4.59165577905e-07			5.13929982199	-8.1839794332e-07	0.0239879984102	-3.56448835719e-07	0.0313815472682	-0.0	0.0288399945647	-0.0	0.0291330171627	-0.0	0.0299909909201
b0093	103155	103985	1	gene		103155	0	P06136				4.59165577905e-07			5.13930028115	1.24762952575e-05	0.0239871800123	1.23750359143e-05	0.0313811908194	1.18887084229e-05	0.0288399945647	6.36832130057e-06	0.0291330171627	6.45832214507e-06	0.0299909909201
PM0-1582	103561	103981	1	promoter	[b0095, b0094]	103985	1					4.59165577905e-07			5.13930074032	-8.1839794332e-07	0.0239996563075	-3.56448835719e-07	0.0313935658553	-0.0	0.0288518832731	-0.0	0.029139385484	-0.0	0.0299974492422
b0094	103982	105244	1	gene		103985	0	P0ABH0	Cell division protein ftsA OS=Escherichia coli (strain K12) GN=ftsA PE=3 SV=1	ftsA	Cell inner membrane	0.0429739515739	0.0478286536875	0.042885619888	5.13930119948	0.000201707552215	0.0239988379096	0.000154085087464	0.0313932094065	0.000182855120671	0.0288518832731	0.000130247237676	0.029139385484	0.000152969092888	0.0299974492422
PM00610	104636	105304	1	promoter	[b0095]	105244	0					4.59165577905e-07			5.18227515106	-8.1839794332e-07	0.0242005454618	-3.56448835719e-07	0.0315472944939	-0.0	0.0290347383938	-0.0	0.0292696327217	-0.0	0.0301504183351
b0095	105305	106456	1	gene		105305	0	P0A9A6	Cell division protein ftsZ OS=Escherichia coli (strain K12) GN=ftsZ PE=1 SV=1	ftsZ	Cytoplasm	0.37303395186	0.405979946755	0.408432380168	5.18227561022	0.00168532433166	0.0241997270639	0.00161971693433	0.0315469380451	0.00137282322908	0.0290347383938	0.00143794693794	0.0292696327217	0.00131528898712	0.0301504183351
PM0-9872	106508	106556	1	promoter	[b0096]	106508	0					4.59165577905e-07			5.55530956208	-8.1839794332e-07	0.0258850513955	-3.56448835719e-07	0.0331666549794	-0.0	0.0304075616229	-0.0	0.0307075796596	-0.0	0.0314657073222
b0096	106557	107474	1	gene		106557	0	P0A725				4.59165577905e-07			5.55531002125	8.44977115155e-05	0.0258842329976	6.87026260673e-05	0.0331662985306	4.75640107601e-05	0.0304075616229	4.78151153297e-05	0.0307075796596	4.54386991086e-05	0.0314657073222
b0097	107705	108217	1	gene		107705	0	P62395				4.59165577905e-07			5.55531048041	-8.1839794332e-07	0.0259687307091	-3.56448835719e-07	0.0332350011566	-0.0	0.0304551256336	-0.0	0.0307553947749	-0.0	0.0315111460213
b0098	108279	110984	1	gene		108279	0	P10408	Protein translocase subunit secA OS=Escherichia coli (strain K12) GN=secA PE=1 SV=2	secA	Cell inner membrane	0.119563538541	0.125155740072	0.118558835306	5.55531093958	0.000178057745406	0.0259679123112	0.000190106371179	0.0332346447078	0.000165780273991	0.0304551256336	0.000194122239873	0.0307553947749	0.000177080593204	0.0315111460213
b0099	111044	111433	1	gene		111044	0	P08337				4.59165577905e-07			5.67487447812	-8.1839794332e-07	0.0261459700566	-3.56448835719e-07	0.033424751079	-0.0	0.0306209059076	-0.0	0.0309495170148	-0.0	0.0316882266145
b0101	111649	111846	-1	gene		111649	0	P0A8H8				4.59165577905e-07			5.67487493729	2.97564861459e-05	0.0261451516586	5.271621918e-05	0.0334243946302	4.69077256422e-05	0.0306209059076	3.17007771106e-05	0.0309495170148	4.10862548063e-05	0.0316882266145
b0102	111856	112599	-1	gene		111856	0	P36680	UPF0289 protein yacF OS=Escherichia coli (strain K12) GN=yacF PE=3 SV=2	zapD	Cytoplasm	0.0138040666758	0.013472811735	0.0147835479642	5.67487539645	4.11816018045e-05	0.0261749081448	3.36447456946e-05	0.0334771108493	3.05792816414e-05	0.0306678136333	3.64019635269e-05	0.0309812177919	3.09965028396e-05	0.0317293128694
b0103	112599	113219	-1	gene		112599	0	P0A6I9	Dephospho-CoA kinase OS=Escherichia coli (strain K12) GN=coaE PE=1 SV=1	coaE	Cytoplasm	0.00267813553879	0.00294222271987	0.00235417768018	5.68867946313	2.20841707201e-05	0.0262160897466	2.9669318249e-05	0.033510755595	2.87921957239e-05	0.0306983929149	2.95449844558e-05	0.0310176197554	1.53016548392e-05	0.0317603093722
b0104	113444	114487	1	gene		113444	0	P60560				4.59165577905e-07			5.69135759867	0.000629271170803	0.0262381739173	0.000474844280756	0.0335404249133	0.000655958955363	0.0307271851106	0.000668375335622	0.0310471647399	0.000587079301129	0.031775611027
b0106	114522	115724	-1	gene		114522	0	P36646				4.59165577905e-07			5.69135805783	-8.1839794332e-07	0.0268674450881	-3.56448835719e-07	0.034015269194	-0.0	0.031383144066	-0.0	0.0317155400755	-0.0	0.0323626903282
b0107	115714	117099	-1	gene		115724	0	P36645				4.59165577905e-07			5.691358517	-8.1839794332e-07	0.0268666266902	-3.56448835719e-07	0.0340149127452	-0.0	0.031383144066	-0.0	0.0317155400755	-0.0	0.0323626903282
b0108	117109	117549	-1	gene		117109	0	P36647				4.59165577905e-07			5.69135897616	-8.1839794332e-07	0.0268658082922	-3.56448835719e-07	0.0340145562964	-0.0	0.031383144066	-0.0	0.0317155400755	-0.0	0.0323626903282
PM0-10364	117550	117705	-1	promoter	[b0108, b0107, b0106]	117550	0					4.59165577905e-07			5.69135943533	-8.1839794332e-07	0.0268649898943	-3.56448835719e-07	0.0340141998475	-0.0	0.031383144066	-0.0	0.0317155400755	-0.0	0.0323626903282
b0109	117752	118645	-1	gene		117752	0	P30011				4.59165577905e-07			5.69135989449	8.37604980215e-05	0.0268641714963	8.12008724441e-05	0.0340138433987	7.92594850892e-05	0.031383144066	7.94960835523e-05	0.0317155400755	7.80695728083e-05	0.0323626903282
PM0-36221	118646	118663	-1	promoter	[b0109]	118646	0					4.59165577905e-07			5.69136035366	-8.1839794332e-07	0.0269479319944	-3.56448835719e-07	0.0340950442711	-0.0	0.0314624035511	-0.0	0.0317950361591	-0.0	0.032440759901
PM0-36222	118703	118732	1	promoter	[b0110, b0111]	118703	0					4.59165577905e-07			5.69136081282	-8.1839794332e-07	0.0269471135964	-3.56448835719e-07	0.0340946878223	-0.0	0.0314624035511	-0.0	0.0317950361591	-0.0	0.032440759901
b0110	118733	119284	1	gene		118733	0	P13016				4.59165577905e-07			5.69136127199	-8.1839794332e-07	0.0269462951985	-3.56448835719e-07	0.0340943313735	-0.0	0.0314624035511	-0.0	0.0317950361591	-0.0	0.032440759901
b0111	119281	120135	1	gene		119284	0	P0AE14	Protein AmpE OS=Escherichia coli (strain K12) GN=ampE PE=1 SV=1	ampE	Cell inner membrane	0.000197128665766	0.000260417648207	0.000219146001596	5.69136173116	2.09289899714e-06	0.0269454768005	3.96363457084e-06	0.0340939749246	1.47528738234e-05	0.0314624035511	7.50701490517e-06	0.0317950361591	1.50896279442e-05	0.032440759901
b0112	120178	121551	-1	gene		120178	0	P15993	Aromatic amino acid transport protein AroP OS=Escherichia coli (strain K12) GN=aroP PE=1 SV=3	aroP	Cell inner membrane	0.0175019671973	0.0164711511194	0.0156644046818	5.69155885982	0.00013875220466	0.0269475696995	0.00011715331502	0.0340979385592	0.000130375609227	0.0314771564249	0.000175449086426	0.031802543174	0.000132241274773	0.0324558495289
PM00014	121552	121671	-1	promoter	[b0112]	121552	0					4.59165577905e-07			5.70906082702	-8.1839794332e-07	0.0270863219042	-3.56448835719e-07	0.0342150918742	-0.0	0.0316075320341	-0.0	0.0319779922604	-0.0	0.0325880908037
PM00324	122034	122091	1	promoter	[b0113, b0114, b0115, b0116]	122034	0					4.59165577905e-07			5.70906128618	-8.1839794332e-07	0.0270855035062	-3.56448835719e-07	0.0342147354254	-0.0	0.0316075320341	-0.0	0.0319779922604	-0.0	0.0325880908037
b0113	122092	122856	1	gene		122092	0	P0ACL9				4.59165577905e-07			5.70906174535	4.10300492579e-05	0.0270846851083	2.88946180532e-05	0.0342143789765	2.85078699107e-05	0.0316075320341	3.53761243415e-05	0.0319779922604	3.58847665309e-05	0.0325880908037
PM00325	122969	123016	1	promoter	[b0115, b0114]	122969	0					4.59165577905e-07			5.70906220452	-8.1839794332e-07	0.0271257151576	-3.56448835719e-07	0.0342432735946	-0.0	0.0316360399041	-0.0	0.0320133683847	-0.0	0.0326239755702
b0114	123017	125680	1	gene		123017	0	P0AFG8	Pyruvate dehydrogenase E1 component OS=Escherichia coli (strain K12) GN=aceE PE=1 SV=2	aceE	Cytoplasm	0.929625833642	0.961555386271	0.972610285338	5.70906266368	0.00260973490828	0.0271248967596	0.00207789577264	0.0342429171458	0.0022895514592	0.0316360399041	0.00233137626734	0.0320133683847	0.00231215567782	0.0326239755702
b0115	125695	127587	1	gene		125695	0					4.59165577905e-07			6.63868849732	-8.1839794332e-07	0.0297346316679	-3.56448835719e-07	0.0363208129184	-0.0	0.0339255913632	-0.0	0.0343447446521	-0.0	0.034936131248
PM00326	127717	127911	1	promoter	[b0116]	127717	0					4.59165577905e-07			6.63868895649	-8.1839794332e-07	0.0297338132699	-3.56448835719e-07	0.0363204564696	-0.0	0.0339255913632	-0.0	0.0343447446521	-0.0	0.034936131248
b0116	127912	129336	1	gene		127912	0	P0A9P0	Dihydrolipoyl dehydrogenase OS=Escherichia coli (strain K12) GN=lpdA PE=1 SV=2	lpdA	Cytoplasm	1.04086886127	1.13941939116	1.05912108555	6.63868941565	0.00239290021099	0.029732994872	0.0025853466265	0.0363201000207	0.00275881139855	0.0339255913632	0.00285488451448	0.0343447446521	0.00290737938059	0.034936131248
b0117	129407	131260	-1	gene		129407	0	P36682				4.59165577905e-07			7.67955827692	-8.1839794332e-07	0.032125895083	-3.56448835719e-07	0.0389054466472	-0.0	0.0366844027618	-0.0	0.0371996291666	-0.0	0.0378435106286
PM263	131519	131614	1	promoter	[b0118]	131519	0					4.59165577905e-07			7.67955873609	-8.1839794332e-07	0.032125076685	-3.56448835719e-07	0.0389050901984	-0.0	0.0366844027618	-0.0	0.0371996291666	-0.0	0.0378435106286
b0118	131615	134212	1	gene		131615	0	P36683	Aconitate hydratase 2 OS=Escherichia coli (strain K12) GN=acnB PE=1 SV=3	acnB	Cytoplasm	1.19235504222	1.17000699956	1.1782833957	7.67955919525	0.000712709358598	0.0321242582871	0.00110614614159	0.0389047337496	0.00138702385016	0.0366844027618	0.00152725426912	0.0371996291666	0.00149566407194	0.0378435106286
PM0-9961	134339	134387	1	promoter	[b0119]	134339	0					4.59165577905e-07			8.87191423747	-8.1839794332e-07	0.0328369676457	-3.56448835719e-07	0.0400108798912	-0.0	0.038071426612	-0.0	0.0387268834357	-0.0	0.0393391747006
b0119	134388	134750	1	gene		134388	0	P0A8E5				4.59165577905e-07			8.87191469663	2.45768350283e-05	0.0328361492478	1.99065778091e-05	0.0400105234423	3.06466753562e-05	0.038071426612	3.04995399136e-05	0.0387268834357	2.19324296842e-05	0.0393391747006
b0120	134788	135582	-1	gene		134788	0	P0A7F6				4.59165577905e-07			8.8719151558	0.000454356304214	0.0328607260828	0.000513230890853	0.0400304300201	0.000576660593009	0.0381020732873	0.000579559570308	0.0387573829756	0.000574103552016	0.0393611071303
b0121	135598	136464	-1	gene		135598	0	P09158	Spermidine synthase OS=Escherichia coli (strain K12) GN=speE PE=1 SV=2	speE	Cytoplasm	0.0551393429539	0.0557354567309	0.0601392314156	8.87191561497	0.000384739449383	0.033315082387	0.0005047178595	0.040543660911	0.000410386875213	0.0386787338803	0.000486136067211	0.0393369425459	0.000475360944461	0.0399352106823
b0122	136570	136917	-1	gene		136570	0	P0AA95				4.59165577905e-07			8.92705495792	-8.1839794332e-07	0.0336998218364	-3.56448835719e-07	0.0410483787705	-0.0	0.0390891207555	-0.0	0.0398230786131	-0.0	0.0404105716267
PM0-7801	136918	136940	-1	promoter	[b0122, b0120, b0121]	136918	0					4.59165577905e-07			8.92705541708	-8.1839794332e-07	0.0336990034384	-3.56448835719e-07	0.0410480223216	-0.0	0.0390891207555	-0.0	0.0398230786131	-0.0	0.0404105716267
PM0-3304	137045	137082	1	promoter	[b0123]	137045	0					4.59165577905e-07			8.92705587625	-8.1839794332e-07	0.0336981850405	-3.56448835719e-07	0.0410476658728	-0.0	0.0390891207555	-0.0	0.0398230786131	-0.0	0.0404105716267
b0123	137083	138633	1	gene		137083	0	P36649	Blue copper oxidase CueO OS=Escherichia coli (strain K12) GN=cueO PE=1 SV=2	cueO	Periplasm	0.0947476287818	0.0995140887604	0.0970018869085	8.92705633542	5.59898801028e-05	0.0336973666426	8.66140438418e-05	0.041047309424	7.57189916775e-05	0.0390891207555	6.1334963487e-05	0.0398230786131	0.000123072631888	0.0404105716267
