gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	W3110_control	W3110_control_cumulative_abundance	W3110_cumate	W3110_cumate_cumulative_abundance	Step_06_control	Step_06_control_cumulative_abundance	Step_06_cumate	Step_06_cumate_cumulative_abundance	Step_07_control	Step_07_control_cumulative_abundance	Step_07_cumate	Step_07_cumate_cumulative_abundance	Step_11_control	Step_11_control_cumulative_abundance	Step_11_cumate	Step_11_cumate_cumulative_abundance	Step_12_lowOD_control	Step_12_lowOD_control_cumulative_abundance	Step_12_lowOD_cumate	Step_12_lowOD_cumate_cumulative_abundance	Step_15_control	Step_15_control_cumulative_abundance	Step_15_cumate	Step_15_cumate_cumulative_abundance	Step_16_control	Step_16_control_cumulative_abundance	Step_16_cumate	Step_16_cumate_cumulative_abundance	MGF-01_control	MGF-01_control_cumulative_abundance	MGF-01_cumate	MGF-01_cumate_cumulative_abundance	MGF-02_control	MGF-02_control_cumulative_abundance	MGF-02_cumate	MGF-02_cumate_cumulative_abundance
PM00319	30775	30816	1	promoter	[b0033]	30799	0					4.59165577905e-07			4.44260164374	-0.0	0.0143713374657	-0.0	0.0145872571169	-0.0	0.0156355220738	-0.0	0.0185579925245	-0.0	0.0161817279872	-0.0	0.0203516615356	-0.0	0.0175937730847	-0.0	0.018822284402	-0.0	0.0170794888805	-0.0	0.0192675943133	-0.0	0.0174469708206	-0.0	0.0176149556695	-0.0	0.018507124017	-0.0	0.0192877953997	-0.0	0.0160164587856	-0.0	0.0203071283538	-0.0	0.0167825435952	-0.0	0.0192671797546
b0033	30817	34038	1	gene		30817	0	P00968				4.59165577905e-07			4.44260210291	0.00371811724711	0.0143713374657	0.00265881715021	0.0145872571169	0.00495682332137	0.0156355220738	0.00353714337849	0.0185579925245	0.00530709275966	0.0161817279872	0.00357238817892	0.0203516615356	0.0073058871311	0.0175937730847	0.00455855774028	0.018822284402	0.00629412632533	0.0170794888805	0.00476896974511	0.0192675943133	0.00623378314445	0.0174469708206	0.00426979290777	0.0176149556695	0.00597326915561	0.018507124017	0.00361454606759	0.0192877953997	0.00177849482363	0.0160164587856	0.0014905847279	0.0203071283538	0.0014163163323	0.0167825435952	0.00173189159219	0.0192671797546
PM338	34218	34299	1	promoter	[b0034]	34218	0					4.59165577905e-07			4.44260256207	-0.0	0.0180894547128	-0.0	0.0172460742671	-0.0	0.0205923453951	-0.0	0.022095135903	-0.0	0.0214888207469	-0.0	0.0239240497145	-0.0	0.0248996602158	-0.0	0.0233808421423	-0.0	0.0233736152058	-0.0	0.0240365640584	-0.0	0.023680753965	-0.0	0.0218847485772	-0.0	0.0244803931727	-0.0	0.0229023414672	-0.0	0.0177949536092	-0.0	0.0217977130817	-0.0	0.0181988599275	-0.0	0.0209990713468
b0034	34300	34695	1	gene		34300	0	P0AE58				4.59165577905e-07			4.44260302124	9.11133564819e-08	0.0180894547128	1.42240513187e-06	0.0172460742671	2.38806288886e-06	0.0205923453951	2.7110449647e-06	0.022095135903	3.56376052808e-06	0.0214888207469	1.64384221133e-06	0.0239240497145	1.76858649015e-06	0.0248996602158	0.0	0.0233808421423	2.69350702559e-06	0.0233736152058	0.0	0.0240365640584	2.14171538068e-06	0.023680753965	0.0	0.0218847485772	1.42508781971e-07	0.0244803931727	7.22536827566e-07	0.0229023414672	3.44905330264e-06	0.0177949536092	4.25420022698e-06	0.0217977130817	1.93971553986e-06	0.0181988599275	0.0	0.0209990713468
b0035	34781	35371	-1	gene		34781	0	P39206				4.59165577905e-07			4.4426034804	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0036	35377	36162	-1	gene		35377	0	P31551				4.59165577905e-07			4.44260393957	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0037	36271	37824	-1	gene		36271	0	P31552				4.59165577905e-07			4.44260439873	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0038	37898	39115	-1	gene		37898	0	P31572				4.59165577905e-07			4.4426048579	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0039	39244	40386	-1	gene		39244	0	P60584				4.59165577905e-07			4.44260531707	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0040	40417	41931	-1	gene		40417	0	P31553				4.59165577905e-07			4.44260577623	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
PM00528	41932	42037	-1	promoter	[b0035, b0036, b0037, b0038, b0039, b0040]	41932	0					4.59165577905e-07			4.4426062354	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
PM339	42325	42402	1	promoter	[b0044, b0043, b0042, b0041]	42325	0					4.59165577905e-07			4.44260669456	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0041	42403	43173	1	gene		42403	0	P60566				4.59165577905e-07			4.44260715373	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0042	43188	44129	1	gene		43188	0	P31574				4.59165577905e-07			4.44260761289	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0043	44180	45466	1	gene		44180	0	P68644				4.59165577905e-07			4.44260807206	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0044	45463	45750	1	gene		45466	0	P68646				4.59165577905e-07			4.44260853122	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
PM0-10464	45592	45806	1	promoter	[b0045]	45750	0					4.59165577905e-07			4.44260899039	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0045	45807	47138	1	gene		45807	0	P31679				4.59165577905e-07			4.44260944956	-0.0	0.0180895458262	-0.0	0.0172474966722	-0.0	0.020594733458	-0.0	0.0220978469479	-0.0	0.0214923845074	-0.0	0.0239256935567	-0.0	0.0249014288023	-0.0	0.0233808421423	-0.0	0.0233763087129	-0.0	0.0240365640584	-0.0	0.0236828956804	-0.0	0.0218847485772	-0.0	0.0244805356814	-0.0	0.0229030640041	-0.0	0.0177984026625	-0.0	0.021801967282	-0.0	0.018200799643	-0.0	0.0209990713468
b0046	47246	47776	1	gene		47246	0	P0A754				4.59165577905e-07			4.44260990872	2.7532899673e-06	0.0180895458262	8.3298151468e-07	0.0172474966722	1.85650958187e-06	0.020594733458	2.31672796464e-06	0.0220978469479	2.29158638622e-06	0.0214923845074	3.82827446444e-06	0.0239256935567	0.0	0.0249014288023	0.0	0.0233808421423	0.0	0.0233763087129	0.0	0.0240365640584	3.75342255191e-07	0.0236828956804	1.13895871809e-06	0.0218847485772	5.50166806315e-07	0.0244805356814	1.19840903724e-06	0.0229030640041	0.0	0.0177984026625	0.0	0.021801967282	1.12594549641e-06	0.018200799643	0.0	0.0209990713468
b0047	47769	49631	1	gene		47776	0	P03819	Glutathione-regulated potassium-efflux system protein kefC OS=Escherichia coli (strain K12) GN=kefC PE=1 SV=2	kefC	Cell inner membrane	0.000394487454016	0.00019359249523	0.000251315619286	4.44261036789	1.50544659578e-06	0.0180922991162	3.13311858101e-06	0.0172483296537	2.2329733677e-06	0.0205965899676	3.63022524685e-06	0.0221001636759	3.54982500657e-06	0.0214946760938	6.84170828975e-06	0.0239295218312	3.78402750821e-06	0.0249014288023	6.52322855439e-06	0.0233808421423	4.04353712781e-07	0.0233763087129	0.0	0.0240365640584	4.02086949152e-07	0.0236832710227	7.82092778145e-07	0.0218858875359	6.22351713726e-07	0.0244810858482	9.63569468507e-07	0.0229042624131	9.98661158978e-07	0.0177984026625	5.74522723334e-07	0.021801967282	0.0	0.0182019255885	1.75036703283e-06	0.0209990713468
PM00320	49799	49822	1	promoter	[b0048]	49799	0					4.59165577905e-07			4.44300485534	-0.0	0.0180938045628	-0.0	0.0172514627723	-0.0	0.020598822941	-0.0	0.0221037939011	-0.0	0.0214982259188	-0.0	0.0239363635395	-0.0	0.0249052128298	-0.0	0.0233873653709	-0.0	0.0233767130666	-0.0	0.0240365640584	-0.0	0.0236836731096	-0.0	0.0218866696287	-0.0	0.0244817082	-0.0	0.0229052259826	-0.0	0.0177994013237	-0.0	0.0218025418047	-0.0	0.0182019255885	-0.0	0.0210008217138
b0048	49823	50302	1	gene		49823	0	P0ABQ4				4.59165577905e-07			4.44300531451	7.34906613845e-05	0.0180938045628	6.59045058865e-05	0.0172514627723	8.26824625318e-05	0.020598822941	5.99925010904e-05	0.0221037939011	6.35091378193e-05	0.0214982259188	5.39357717617e-05	0.0239363635395	5.04903162144e-05	0.0249052128298	3.32221455629e-05	0.0233873653709	7.80108248771e-05	0.0233767130666	5.98144257779e-05	0.0240365640584	5.45938819497e-05	0.0236836731096	6.79805409891e-05	0.0218866696287	6.34002689062e-05	0.0244817082	6.54539459921e-05	0.0229052259826	7.54371198822e-05	0.0177994013237	5.86135883912e-05	0.0218025418047	0.00010868707933	0.0182019255885	6.2630074714e-05	0.0210008217138
b0049	50380	51222	-1	gene		50380	0	P05637				4.59165577905e-07			4.44300577367	1.90594596934e-05	0.0181672952241	2.52371588159e-05	0.0173173672782	2.54660528413e-05	0.0206815054035	2.05642673931e-05	0.0221637864022	1.56644273988e-05	0.0215617350566	1.87552468544e-05	0.0239902993112	2.07254357218e-05	0.024955703146	2.31214689726e-05	0.0234205875164	3.00615368672e-05	0.0234547238915	1.52546991692e-05	0.0240963784842	2.48178066475e-05	0.0237382669916	2.06650677168e-05	0.0219546501697	2.33585089776e-05	0.0245451084689	1.9563416447e-05	0.0229706799286	2.33513862204e-05	0.0178748384436	1.80049084149e-05	0.0218611553931	2.76359794825e-05	0.0183106126678	2.03015829485e-05	0.0210634517885
b0050	51229	51606	-1	gene		51229	0	P62672				4.59165577905e-07			4.44300623284	-0.0	0.0181863546838	-0.0	0.017342604437	-0.0	0.0207069714564	-0.0	0.0221843506696	-0.0	0.021577399484	-0.0	0.0240090545581	-0.0	0.0249764285818	-0.0	0.0234437089854	-0.0	0.0234847854283	-0.0	0.0241116331834	-0.0	0.0237630847982	-0.0	0.0219753152374	-0.0	0.0245684669778	-0.0	0.022990243345	-0.0	0.0178981898298	-0.0	0.0218791603015	-0.0	0.0183382486473	-0.0	0.0210837533715
PM0-5442	51607	52034	-1	promoter	[b0049, b0050]	51607	0					4.59165577905e-07			4.443006692	-0.0	0.0181863546838	-0.0	0.017342604437	-0.0	0.0207069714564	-0.0	0.0221843506696	-0.0	0.021577399484	-0.0	0.0240090545581	-0.0	0.0249764285818	-0.0	0.0234437089854	-0.0	0.0234847854283	-0.0	0.0241116331834	-0.0	0.0237630847982	-0.0	0.0219753152374	-0.0	0.0245684669778	-0.0	0.022990243345	-0.0	0.0178981898298	-0.0	0.0218791603015	-0.0	0.0183382486473	-0.0	0.0210837533715
b0051	51609	52430	-1	gene		52034	0	P06992	Ribosomal RNA small subunit methyltransferase A OS=Escherichia coli (strain K12) GN=rsmA PE=1 SV=1	rsmA	Cytoplasm	0.0127459924345	0.0127404480353	0.0127995413381	4.44300715117	7.39695644333e-05	0.0181863546838	6.97317541796e-05	0.017342604437	7.72178226103e-05	0.0207069714564	6.15962191287e-05	0.0221843506696	8.62386000675e-05	0.021577399484	5.57131418677e-05	0.0240090545581	7.17054427682e-05	0.0249764285818	5.04226716596e-05	0.0234437089854	7.13377505435e-05	0.0234847854283	0.000107735493241	0.0241116331834	7.17086555765e-05	0.0237630847982	5.12403168636e-05	0.0219753152374	8.03029028382e-05	0.0245684669778	6.07226878997e-05	0.022990243345	9.45634123944e-05	0.0178981898298	5.55309473998e-05	0.0218791603015	7.79405343601e-05	0.0183382486473	4.86719410237e-05	0.0210837533715
b0052	52427	53416	-1	gene		52430	0	P19624	4-hydroxythreonine-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=pdxA PE=1 SV=1	pdxA	Cytoplasm	0.0114389758414	0.0104856264487	0.0107161028837	4.4557531436	1.26184765251e-06	0.0182603242483	1.10358975488e-05	0.0174123361912	6.63947181513e-06	0.020784189279	9.87353265343e-06	0.0222459468887	5.31300797712e-06	0.0216636380841	4.2133998104e-06	0.0240647677	4.78154135601e-06	0.0250481340245	1.14691672637e-05	0.0234941316571	1.34936886873e-05	0.0235561231789	4.19121892859e-05	0.0242193686766	7.47797758566e-06	0.0238347934538	6.41794668782e-06	0.0220265555543	2.5135319446e-06	0.0246487698807	8.87800516283e-06	0.0230509660329	6.46063663753e-06	0.0179927532422	6.54805979543e-06	0.0219346912489	7.06154167523e-06	0.0184161891817	1.60779742782e-05	0.0211324253125
PM0-5426	52431	52588	-1	promoter	[b0049, b0050, b0051]	53416	1					4.59165577905e-07			4.46719211944	-0.0	0.0182615860959	-0.0	0.0174233720887	-0.0	0.0207908287508	-0.0	0.0222558204214	-0.0	0.0216689510921	-0.0	0.0240689810998	-0.0	0.0250529155659	-0.0	0.0235056008243	-0.0	0.0235696168676	-0.0	0.0242612808659	-0.0	0.0238422714314	-0.0	0.022032973501	-0.0	0.0246512834126	-0.0	0.0230598440381	-0.0	0.0179992138788	-0.0	0.0219412393087	-0.0	0.0184232507234	-0.0	0.0211485032868
b0053	53416	54702	-1	gene		53416	0	P0ABZ6	Chaperone surA OS=Escherichia coli (strain K12) GN=surA PE=1 SV=1	surA	Periplasm	0.121890588924	0.118610744351	0.121956300375	4.46719257861	0.000410833294545	0.0182615860959	0.000391006860677	0.0174233720887	0.000422224299387	0.0207908287508	0.000432391178493	0.0222558204214	0.000440264829043	0.0216689510921	0.000469970654722	0.0240689810998	0.000414254762755	0.0250529155659	0.000451102726285	0.0235056008243	0.000297770592497	0.0235696168676	0.000194595554206	0.0242612808659	0.000421997977494	0.0238422714314	0.000388509810897	0.022032973501	0.000405365422897	0.0246512834126	0.000427097008277	0.0230598440381	0.000461977918556	0.0179992138788	0.000451941521381	0.0219412393087	0.000384062232124	0.0184232507234	0.000394003964695	0.0211485032868
b0054	54755	57109	-1	gene		54755	0	P31554	LPS-assembly protein lptD OS=Escherichia coli (strain K12) GN=lptD PE=1 SV=2	lptD	Cell outer membrane	0.0677138401869	0.0778787134849	0.0781780385135	4.58908316753	0.00022677492601	0.0186724193905	0.000239668109587	0.0178143789494	0.000256675560272	0.0212130530502	0.000299258566312	0.0226882115999	0.000216441865364	0.0221092159211	0.000333140134757	0.0245389517545	0.000280234107205	0.0254671703286	0.000431497752006	0.0239567035506	0.000438289723521	0.0238673874601	0.000288123221927	0.0244558764201	0.000325544609748	0.0242642694089	0.000228518610924	0.0224214833119	0.000314119257282	0.0250566488355	0.000241906905369	0.0234869410464	0.000274467607976	0.0184611917974	0.000298430334626	0.0223931808301	0.000338142715839	0.0188073129555	0.000440069171196	0.0215425072514
PM0-4527	57110	57336	-1	promoter	[b0052, b0053, b0054]	57110	0					4.59165577905e-07			4.65679700772	-0.0	0.0188991943165	-0.0	0.018054047059	-0.0	0.0214697286104	-0.0	0.0229874701662	-0.0	0.0223256577865	-0.0	0.0248720918893	-0.0	0.0257474044359	-0.0	0.0243882013026	-0.0	0.0243056771836	-0.0	0.0247439996421	-0.0	0.0245898140186	-0.0	0.0226500019228	-0.0	0.0253707680928	-0.0	0.0237288479517	-0.0	0.0187356594054	-0.0	0.0226916111647	-0.0	0.0191454556713	-0.0	0.0219825764226
PM0-4525	57110	57241	-1	promoter	[b0054]	57336	1					4.59165577905e-07			4.65679746689	-0.0	0.0188991943165	-0.0	0.018054047059	-0.0	0.0214697286104	-0.0	0.0229874701662	-0.0	0.0223256577865	-0.0	0.0248720918893	-0.0	0.0257474044359	-0.0	0.0243882013026	-0.0	0.0243056771836	-0.0	0.0247439996421	-0.0	0.0245898140186	-0.0	0.0226500019228	-0.0	0.0253707680928	-0.0	0.0237288479517	-0.0	0.0187356594054	-0.0	0.0226916111647	-0.0	0.0191454556713	-0.0	0.0219825764226
b0055	57364	58179	1	gene		57364	0	P31680	DnaJ-like protein djlA OS=Escherichia coli (strain K12) GN=djlA PE=1 SV=1	djlA	Cell inner membrane	5.13264721789e-05	5.63843056564e-06	0.000301304207658	4.65679792605	1.22023629273e-05	0.0188991943165	1.40053812679e-05	0.018054047059	1.23686301761e-05	0.0214697286104	1.00377951415e-05	0.0229874701662	9.84173560439e-06	0.0223256577865	1.04386176908e-05	0.0248720918893	1.15251533827e-05	0.0257474044359	1.28324559852e-05	0.0243882013026	1.62479283854e-05	0.0243056771836	1.27745641343e-05	0.0247439996421	1.43137335921e-05	0.0245898140186	1.65173444401e-05	0.0226500019228	2.07318891477e-05	0.0253707680928	1.70007582634e-05	0.0237288479517	1.66883866268e-05	0.0187356594054	3.22705903632e-05	0.0226916111647	1.31485117867e-05	0.0191454556713	1.59386297708e-05	0.0219825764226
b4659	58474	59279	1	gene		58474	0					4.59165577905e-07			4.65684925252	-0.0	0.0189113966794	-0.0	0.0180680524403	-0.0	0.0214820972406	-0.0	0.0229975079613	-0.0	0.0223354995221	-0.0	0.0248825305069	-0.0	0.0257589295892	-0.0	0.0244010337586	-0.0	0.024321925112	-0.0	0.0247567742062	-0.0	0.0246041277522	-0.0	0.0226665192672	-0.0	0.0253914999819	-0.0	0.02374584871	-0.0	0.018752347792	-0.0	0.0227238817551	-0.0	0.0191586041831	-0.0	0.0219985150524
b0058	59687	60346	-1	gene		59687	0	P0AA37				4.59165577905e-07			4.65684971169	-0.0	0.0189113966794	-0.0	0.0180680524403	-0.0	0.0214820972406	-0.0	0.0229975079613	-0.0	0.0223354995221	-0.0	0.0248825305069	-0.0	0.0257589295892	-0.0	0.0244010337586	-0.0	0.024321925112	-0.0	0.0247567742062	-0.0	0.0246041277522	-0.0	0.0226665192672	-0.0	0.0253914999819	-0.0	0.02374584871	-0.0	0.018752347792	-0.0	0.0227238817551	-0.0	0.0191586041831	-0.0	0.0219985150524
b0059	60358	63264	-1	gene		60358	0	P60240				4.59165577905e-07			4.65685017086	0.000398254508057	0.0189113966794	0.000301748215045	0.0180680524403	0.00041570209363	0.0214820972406	0.000237851798328	0.0229975079613	0.000335274207671	0.0223354995221	0.000220048887569	0.0248825305069	0.000412199514804	0.0257589295892	0.000292114778115	0.0244010337586	0.00047506115033	0.024321925112	0.000275951270119	0.0247567742062	0.000353887113915	0.0246041277522	0.00023996630601	0.0226665192672	0.000332652375169	0.0253914999819	0.000231688003336	0.02374584871	0.000286004634387	0.018752347792	0.00025250792157	0.0227238817551	0.0002836253727	0.0191586041831	0.000317738413285	0.0219985150524
PM0-4081	63265	63358	-1	promoter	[b0058, b0059]	63265	0					4.59165577905e-07			4.65685063002	-0.0	0.0193096511875	-0.0	0.0183698006553	-0.0	0.0218977993342	-0.0	0.0232353597597	-0.0	0.0226707737297	-0.0	0.0251025793945	-0.0	0.026171129104	-0.0	0.0246931485367	-0.0	0.0247969862623	-0.0	0.0250327254763	-0.0	0.0249580148661	-0.0	0.0229064855733	-0.0	0.0257241523571	-0.0	0.0239775367133	-0.0	0.0190383524264	-0.0	0.0229763896766	-0.0	0.0194422295558	-0.0	0.0223162534657
PM0-9741	63265	63588	-1	promoter	[b0059]	63358	0					4.59165577905e-07			4.65685108919	-0.0	0.0193096511875	-0.0	0.0183698006553	-0.0	0.0218977993342	-0.0	0.0232353597597	-0.0	0.0226707737297	-0.0	0.0251025793945	-0.0	0.026171129104	-0.0	0.0246931485367	-0.0	0.0247969862623	-0.0	0.0250327254763	-0.0	0.0249580148661	-0.0	0.0229064855733	-0.0	0.0257241523571	-0.0	0.0239775367133	-0.0	0.0190383524264	-0.0	0.0229763896766	-0.0	0.0194422295558	-0.0	0.0223162534657
